date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_rolling_3d,precipitation_rolling_7d,temperature_mean,dry_days,extreme_rain_day,extreme_rain_tomorrow,location_id
2021-03-20,Anuradhapura,8.335,80.41,31.6,22.9,6.7,10.399999999999993,12.5,27.25,0,0,0.0,2
2021-03-21,Anuradhapura,8.335,80.41,32.5,23.2,4.2,14.599999999999994,14.6,27.85,0,0,0.0,2
2021-03-22,Anuradhapura,8.335,80.41,32.8,23.0,0.0,10.899999999999995,14.600000000000001,27.9,1,0,0.0,2
2021-03-23,Anuradhapura,8.335,80.41,33.3,23.3,0.0,4.199999999999993,14.600000000000001,28.299999999999997,2,0,0.0,2
2021-03-24,Anuradhapura,8.335,80.41,31.6,23.5,5.1,5.0999999999999925,19.700000000000003,27.55,0,0,0.0,2
2021-03-25,Anuradhapura,8.335,80.41,32.2,24.5,1.5,6.5999999999999925,21.200000000000003,28.35,0,0,0.0,2
2021-03-26,Anuradhapura,8.335,80.41,32.5,24.5,1.6,8.199999999999992,19.099999999999998,28.5,0,0,0.0,2
2021-03-27,Anuradhapura,8.335,80.41,31.2,24.1,7.3,10.399999999999993,19.7,27.65,0,0,0.0,2
2021-03-28,Anuradhapura,8.335,80.41,32.2,24.0,8.2,17.099999999999994,23.7,28.1,0,0,0.0,2
2021-03-29,Anuradhapura,8.335,80.41,31.9,23.1,1.4,16.89999999999999,25.099999999999998,27.5,0,0,0.0,2
2021-03-30,Anuradhapura,8.335,80.41,34.8,23.4,0.0,9.599999999999993,25.099999999999998,29.099999999999998,1,0,0.0,2
2021-03-31,Anuradhapura,8.335,80.41,35.0,24.2,0.0,1.3999999999999928,20.0,29.6,2,0,0.0,2
2021-04-01,Anuradhapura,8.335,80.41,34.6,24.9,0.0,0.0,18.5,29.75,3,0,0.0,2
2021-04-02,Anuradhapura,8.335,80.41,35.2,25.1,0.2,0.1999999999999929,17.1,30.150000000000002,4,0,0.0,2
2021-04-03,Anuradhapura,8.335,80.41,34.0,25.0,0.0,0.1999999999999929,9.799999999999999,29.5,5,0,0.0,2
2021-04-04,Anuradhapura,8.335,80.41,35.5,24.4,0.0,0.1999999999999929,1.5999999999999999,29.95,6,0,0.0,2
2021-04-05,Anuradhapura,8.335,80.41,36.3,24.0,0.2,0.1999999999999929,0.4,30.15,7,0,0.0,2
2021-04-06,Anuradhapura,8.335,80.41,35.1,24.4,0.0,0.1999999999999929,0.4,29.75,8,0,0.0,2
2021-04-07,Anuradhapura,8.335,80.41,34.8,23.8,1.6,1.799999999999993,2.0,29.299999999999997,0,0,0.0,2
2021-04-08,Anuradhapura,8.335,80.41,34.7,23.0,0.8,2.3999999999999932,2.8,28.85,1,0,0.0,2
2021-04-09,Anuradhapura,8.335,80.41,32.6,23.7,1.2,3.599999999999993,3.8,28.15,0,0,0.0,2
2021-04-10,Anuradhapura,8.335,80.41,32.4,24.3,7.1,9.099999999999993,10.899999999999999,28.35,0,0,0.0,2
2021-04-11,Anuradhapura,8.335,80.41,32.0,23.8,33.7,41.99999999999999,44.6,27.9,0,0,0.0,2
2021-04-12,Anuradhapura,8.335,80.41,32.5,23.4,5.0,45.8,49.4,27.95,0,0,0.0,2
2021-04-13,Anuradhapura,8.335,80.41,32.5,23.9,5.5,44.199999999999996,54.9,28.2,0,0,0.0,2
2021-04-14,Anuradhapura,8.335,80.41,32.2,23.6,10.2,20.699999999999992,63.5,27.900000000000002,0,0,0.0,2
2021-04-15,Anuradhapura,8.335,80.41,30.3,23.8,16.3,31.999999999999993,79.0,27.05,0,0,0.0,2
2021-04-16,Anuradhapura,8.335,80.41,30.6,23.4,9.6,36.099999999999994,87.39999999999999,27.0,0,0,0.0,2
2021-04-17,Anuradhapura,8.335,80.41,31.4,23.4,3.7,29.599999999999994,84.0,27.4,0,0,0.0,2
2021-04-18,Anuradhapura,8.335,80.41,31.1,24.3,2.0,15.299999999999994,52.3,27.700000000000003,0,0,0.0,2
2021-04-19,Anuradhapura,8.335,80.41,31.2,24.1,1.0,6.699999999999993,48.3,27.65,0,0,0.0,2
2021-04-20,Anuradhapura,8.335,80.41,31.6,24.0,1.7,4.699999999999993,44.5,27.8,0,0,0.0,2
2021-04-21,Anuradhapura,8.335,80.41,32.5,24.1,1.7,4.399999999999993,36.0,28.3,0,0,0.0,2
2021-04-22,Anuradhapura,8.335,80.41,32.5,24.2,0.0,3.399999999999993,19.7,28.35,1,0,0.0,2
2021-04-23,Anuradhapura,8.335,80.41,32.2,24.5,0.8,2.499999999999993,10.9,28.35,2,0,0.0,2
2021-04-24,Anuradhapura,8.335,80.41,33.5,24.6,0.8,1.599999999999993,8.0,29.05,3,0,0.0,2
2021-04-25,Anuradhapura,8.335,80.41,33.6,24.2,2.7,4.299999999999994,8.7,28.9,0,0,0.0,2
2021-04-26,Anuradhapura,8.335,80.41,32.1,23.8,2.9,6.399999999999993,10.6,27.950000000000003,0,0,0.0,2
2021-04-27,Anuradhapura,8.335,80.41,32.7,24.5,3.7,9.299999999999994,12.600000000000001,28.6,0,0,0.0,2
2021-04-28,Anuradhapura,8.335,80.41,32.7,24.6,3.4,9.999999999999993,14.3,28.650000000000002,0,0,0.0,2
2021-04-29,Anuradhapura,8.335,80.41,32.5,24.8,2.3,9.399999999999993,16.6,28.65,0,0,0.0,2
2021-04-30,Anuradhapura,8.335,80.41,32.5,24.8,1.9,7.5999999999999925,17.7,28.65,0,0,0.0,2
2021-05-01,Anuradhapura,8.335,80.41,32.5,25.0,5.2,9.399999999999991,22.1,28.75,0,0,0.0,2
2021-05-02,Anuradhapura,8.335,80.41,31.4,24.0,10.3,17.39999999999999,29.700000000000003,27.7,0,0,0.0,2
2021-05-03,Anuradhapura,8.335,80.41,31.0,23.8,11.0,26.499999999999993,37.8,27.4,0,0,0.0,2
2021-05-04,Anuradhapura,8.335,80.41,32.0,23.6,8.5,29.799999999999994,42.6,27.8,0,0,0.0,2
2021-05-05,Anuradhapura,8.335,80.41,31.8,23.5,0.7,20.199999999999992,39.9,27.65,1,0,0.0,2
2021-05-06,Anuradhapura,8.335,80.41,31.6,24.2,10.7,19.89999999999999,48.3,27.9,0,0,0.0,2
2021-05-07,Anuradhapura,8.335,80.41,31.4,24.5,8.0,19.39999999999999,54.4,27.95,0,0,0.0,2
2021-05-08,Anuradhapura,8.335,80.41,31.0,24.4,2.8,21.499999999999993,52.0,27.7,0,0,0.0,2
2021-05-09,Anuradhapura,8.335,80.41,32.2,24.2,47.7,58.5,89.4,28.200000000000003,0,0,0.0,2
2021-05-10,Anuradhapura,8.335,80.41,31.5,24.6,19.8,70.3,98.2,28.05,0,0,0.0,2
2021-05-11,Anuradhapura,8.335,80.41,31.5,24.6,4.7,72.2,94.4,28.05,0,0,0.0,2
2021-05-12,Anuradhapura,8.335,80.41,31.3,24.8,3.5,28.0,97.2,28.05,0,0,0.0,2
2021-05-13,Anuradhapura,8.335,80.41,29.6,24.9,14.9,23.1,101.4,27.25,0,0,0.0,2
2021-05-14,Anuradhapura,8.335,80.41,31.5,24.2,0.5,18.900000000000002,93.9,27.85,1,0,0.0,2
2021-05-15,Anuradhapura,8.335,80.41,30.0,25.7,0.1,15.500000000000002,91.2,27.85,2,0,0.0,2
2021-05-16,Anuradhapura,8.335,80.41,29.4,25.6,2.1,2.7,45.6,27.5,0,0,0.0,2
2021-05-17,Anuradhapura,8.335,80.41,32.5,24.9,1.3,3.5,27.1,28.7,0,0,0.0,2
2021-05-18,Anuradhapura,8.335,80.41,31.8,25.4,0.1,3.5,22.500000000000004,28.6,1,0,0.0,2
2021-05-19,Anuradhapura,8.335,80.41,31.0,25.2,2.8,4.199999999999999,21.8,28.1,0,0,0.0,2
2021-05-20,Anuradhapura,8.335,80.41,30.1,25.1,4.6,7.499999999999999,11.5,27.6,0,0,0.0,2
2021-05-21,Anuradhapura,8.335,80.41,30.1,25.2,2.5,9.899999999999999,13.5,27.65,0,0,0.0,2
2021-05-22,Anuradhapura,8.335,80.41,29.6,24.9,1.6,8.7,15.0,27.25,0,0,0.0,2
2021-05-23,Anuradhapura,8.335,80.41,30.0,25.0,4.4,8.5,17.299999999999997,27.5,0,0,0.0,2
2021-05-24,Anuradhapura,8.335,80.41,29.4,25.5,6.7,12.7,22.7,27.45,0,0,0.0,2
2021-05-25,Anuradhapura,8.335,80.41,27.8,24.8,5.5,16.6,28.099999999999998,26.3,0,0,0.0,2
2021-05-26,Anuradhapura,8.335,80.41,28.1,24.7,10.9,23.1,36.2,26.4,0,0,0.0,2
2021-05-27,Anuradhapura,8.335,80.41,29.8,25.1,1.4,17.8,33.0,27.450000000000003,0,0,0.0,2
2021-05-28,Anuradhapura,8.335,80.41,31.5,25.7,0.0,12.3,30.5,28.6,1,0,0.0,2
2021-05-29,Anuradhapura,8.335,80.41,31.8,25.6,0.4,1.799999999999998,29.3,28.700000000000003,2,0,0.0,2
2021-05-30,Anuradhapura,8.335,80.41,32.3,25.9,0.4,0.7999999999999983,25.3,29.099999999999998,3,0,0.0,2
2021-05-31,Anuradhapura,8.335,80.41,32.4,26.0,0.0,0.7999999999999983,18.6,29.2,4,0,0.0,2
2021-06-01,Anuradhapura,8.335,80.41,31.6,25.8,0.0,0.39999999999999825,13.100000000000001,28.700000000000003,5,0,0.0,2
2021-06-02,Anuradhapura,8.335,80.41,33.3,24.8,0.0,0.0,2.2,29.049999999999997,6,0,0.0,2
2021-06-03,Anuradhapura,8.335,80.41,31.2,25.1,1.9,1.8999999999999981,2.7,28.15,0,0,0.0,2
2021-06-04,Anuradhapura,8.335,80.41,29.2,24.3,17.2,19.099999999999998,19.9,26.75,0,0,0.0,2
2021-06-05,Anuradhapura,8.335,80.41,28.0,24.1,11.9,31.0,31.4,26.05,0,0,0.0,2
2021-06-06,Anuradhapura,8.335,80.41,30.2,24.2,2.5,31.6,33.5,27.2,0,0,0.0,2
2021-06-07,Anuradhapura,8.335,80.41,31.5,24.4,0.5,14.9,34.0,27.95,1,0,0.0,2
2021-06-08,Anuradhapura,8.335,80.41,30.5,24.9,5.7,8.7,39.699999999999996,27.7,0,0,0.0,2
2021-06-09,Anuradhapura,8.335,80.41,31.0,24.6,0.4,6.6000000000000005,40.1,27.8,1,0,0.0,2
2021-06-10,Anuradhapura,8.335,80.41,30.8,25.1,0.0,6.1000000000000005,38.2,27.950000000000003,2,0,0.0,2
2021-06-11,Anuradhapura,8.335,80.41,31.0,25.4,0.0,0.4,21.0,28.2,3,0,0.0,2
2021-06-12,Anuradhapura,8.335,80.41,31.1,25.3,0.1,0.1,9.200000000000001,28.200000000000003,4,0,0.0,2
2021-06-13,Anuradhapura,8.335,80.41,31.0,25.6,1.1,1.2000000000000002,7.800000000000001,28.3,0,0,0.0,2
2021-06-14,Anuradhapura,8.335,80.41,29.5,24.5,0.8,2.0,8.1,27.0,1,0,0.0,2
2021-06-15,Anuradhapura,8.335,80.41,29.9,25.5,0.7,2.6,3.1,27.7,2,0,0.0,2
2021-06-16,Anuradhapura,8.335,80.41,30.4,25.2,1.0,2.5,3.7,27.799999999999997,0,0,0.0,2
2021-06-17,Anuradhapura,8.335,80.41,31.0,25.0,0.6,2.3,4.3,28.0,1,0,0.0,2
2021-06-18,Anuradhapura,8.335,80.41,32.0,25.2,0.0,1.6,4.3,28.6,2,0,0.0,2
2021-06-19,Anuradhapura,8.335,80.41,31.9,24.6,0.0,0.6,4.199999999999999,28.25,3,0,0.0,2
2021-06-20,Anuradhapura,8.335,80.41,32.8,24.9,0.0,0.0,3.1,28.849999999999998,4,0,0.0,2
2021-06-21,Anuradhapura,8.335,80.41,33.0,24.8,0.0,0.0,2.3,28.9,5,0,0.0,2
2021-06-22,Anuradhapura,8.335,80.41,31.5,25.0,1.7,1.7,3.3,28.25,0,0,0.0,2
2021-06-23,Anuradhapura,8.335,80.41,32.2,25.0,1.5,3.2,3.8,28.6,0,0,0.0,2
2021-06-24,Anuradhapura,8.335,80.41,30.6,24.6,3.4,6.6,6.6,27.6,0,0,0.0,2
2021-06-25,Anuradhapura,8.335,80.41,32.7,25.0,0.0,4.8999999999999995,6.6,28.85,1,0,0.0,2
2021-06-26,Anuradhapura,8.335,80.41,32.0,25.2,0.1,3.4999999999999996,6.699999999999999,28.6,2,0,0.0,2
2021-06-27,Anuradhapura,8.335,80.41,31.1,25.3,7.4,7.5,14.1,28.200000000000003,0,0,0.0,2
2021-06-28,Anuradhapura,8.335,80.41,30.5,24.1,0.5,8.0,14.6,27.3,1,0,0.0,2
2021-06-29,Anuradhapura,8.335,80.41,32.7,24.1,0.6,8.5,13.5,28.400000000000002,2,0,0.0,2
2021-06-30,Anuradhapura,8.335,80.41,32.5,24.6,0.2,1.3,12.200000000000001,28.55,3,0,0.0,2
2021-07-01,Anuradhapura,8.335,80.41,32.3,24.8,1.0,1.8,9.8,28.549999999999997,0,0,0.0,2
2021-07-02,Anuradhapura,8.335,80.41,32.0,24.6,0.5,1.7000000000000002,10.3,28.3,1,0,0.0,2
2021-07-03,Anuradhapura,8.335,80.41,30.9,25.3,2.8,4.3,13.0,28.1,0,0,0.0,2
2021-07-04,Anuradhapura,8.335,80.41,34.0,24.7,2.7,6.0,8.3,29.35,0,0,0.0,2
2021-07-05,Anuradhapura,8.335,80.41,34.3,24.1,3.2,8.7,11.0,29.2,0,0,0.0,2
2021-07-06,Anuradhapura,8.335,80.41,32.3,23.9,12.2,18.099999999999998,22.6,28.099999999999998,0,0,0.0,2
2021-07-07,Anuradhapura,8.335,80.41,31.4,24.7,0.8,16.2,23.2,28.049999999999997,1,0,0.0,2
2021-07-08,Anuradhapura,8.335,80.41,32.2,24.6,3.8,16.799999999999997,26.0,28.400000000000002,0,0,0.0,2
2021-07-09,Anuradhapura,8.335,80.41,29.8,25.0,5.3,9.899999999999999,30.8,27.4,0,0,0.0,2
2021-07-10,Anuradhapura,8.335,80.41,30.4,24.6,1.8,10.899999999999997,29.8,27.5,0,0,0.0,2
2021-07-11,Anuradhapura,8.335,80.41,31.2,25.2,0.5,7.599999999999998,27.6,28.2,1,0,0.0,2
2021-07-12,Anuradhapura,8.335,80.41,31.9,25.5,0.1,2.399999999999998,24.499999999999996,28.7,2,0,0.0,2
2021-07-13,Anuradhapura,8.335,80.41,32.3,25.6,0.0,0.5999999999999982,12.299999999999999,28.95,3,0,0.0,2
2021-07-14,Anuradhapura,8.335,80.41,32.2,25.2,0.8,0.8999999999999982,12.299999999999999,28.700000000000003,4,0,0.0,2
2021-07-15,Anuradhapura,8.335,80.41,31.3,24.8,0.1,0.8999999999999982,8.6,28.05,5,0,0.0,2
2021-07-16,Anuradhapura,8.335,80.41,32.0,25.2,2.0,2.899999999999998,5.300000000000001,28.6,0,0,0.0,2
2021-07-17,Anuradhapura,8.335,80.41,33.1,24.7,5.9,7.999999999999998,9.400000000000002,28.9,0,0,0.0,2
2021-07-18,Anuradhapura,8.335,80.41,33.0,24.6,0.8,8.7,9.700000000000001,28.8,1,0,0.0,2
2021-07-19,Anuradhapura,8.335,80.41,32.8,25.5,0.0,6.699999999999998,9.600000000000001,29.15,2,0,0.0,2
2021-07-20,Anuradhapura,8.335,80.41,33.0,25.6,0.0,0.7999999999999983,9.600000000000001,29.3,3,0,0.0,2
2021-07-21,Anuradhapura,8.335,80.41,33.0,25.5,0.0,0.0,8.8,29.25,4,0,0.0,2
2021-07-22,Anuradhapura,8.335,80.41,31.2,26.0,0.0,0.0,8.700000000000001,28.6,5,0,0.0,2
2021-07-23,Anuradhapura,8.335,80.41,30.4,24.8,3.3,3.299999999999998,10.0,27.6,0,0,0.0,2
2021-07-24,Anuradhapura,8.335,80.41,30.9,24.8,3.4,6.6999999999999975,7.5,27.85,0,0,0.0,2
2021-07-25,Anuradhapura,8.335,80.41,31.8,24.9,1.8,8.499999999999998,8.5,28.35,0,0,0.0,2
2021-07-26,Anuradhapura,8.335,80.41,30.9,25.0,1.6,6.799999999999998,10.100000000000001,27.95,0,0,0.0,2
2021-07-27,Anuradhapura,8.335,80.41,32.7,25.2,0.0,3.3999999999999986,10.100000000000001,28.950000000000003,1,0,0.0,2
2021-07-28,Anuradhapura,8.335,80.41,31.2,25.2,1.9,3.4999999999999982,12.0,28.2,0,0,0.0,2
2021-07-29,Anuradhapura,8.335,80.41,33.0,25.2,0.0,1.8999999999999981,12.0,29.1,1,0,0.0,2
2021-07-30,Anuradhapura,8.335,80.41,33.6,25.0,0.0,1.8999999999999981,8.7,29.3,2,0,0.0,2
2021-07-31,Anuradhapura,8.335,80.41,33.8,25.2,0.0,0.0,5.300000000000002,29.5,3,0,0.0,2
2021-08-01,Anuradhapura,8.335,80.41,33.8,25.4,0.0,0.0,3.500000000000001,29.599999999999998,4,0,0.0,2
2021-08-02,Anuradhapura,8.335,80.41,33.2,25.4,0.0,0.0,1.9000000000000008,29.3,5,0,0.0,2
2021-08-03,Anuradhapura,8.335,80.41,32.6,25.3,0.0,0.0,1.9000000000000008,28.950000000000003,6,0,0.0,2
2021-08-04,Anuradhapura,8.335,80.41,33.5,25.4,0.2,0.19999999999999823,0.2000000000000009,29.45,7,0,0.0,2
2021-08-05,Anuradhapura,8.335,80.41,33.0,25.6,0.3,0.4999999999999982,0.5000000000000009,29.3,8,0,0.0,2
2021-08-06,Anuradhapura,8.335,80.41,33.2,25.6,0.6,1.0999999999999983,1.100000000000001,29.400000000000002,9,0,0.0,2
2021-08-07,Anuradhapura,8.335,80.41,33.5,25.5,2.3,3.1999999999999984,3.400000000000001,29.5,0,0,0.0,2
2021-08-08,Anuradhapura,8.335,80.41,31.5,25.0,4.6,7.499999999999998,8.0,28.25,0,0,0.0,2
2021-08-09,Anuradhapura,8.335,80.41,32.2,25.0,0.7,7.599999999999998,8.7,28.6,1,0,0.0,2
2021-08-10,Anuradhapura,8.335,80.41,32.5,24.5,0.7,5.999999999999998,9.4,28.5,2,0,0.0,2
2021-08-11,Anuradhapura,8.335,80.41,32.9,25.4,10.4,11.799999999999999,19.6,29.15,0,0,0.0,2
2021-08-12,Anuradhapura,8.335,80.41,32.2,24.8,2.7,13.8,22.0,28.5,0,0,0.0,2
2021-08-13,Anuradhapura,8.335,80.41,32.5,24.9,1.4,14.499999999999998,22.8,28.7,0,0,0.0,2
2021-08-14,Anuradhapura,8.335,80.41,33.8,25.0,0.1,4.199999999999998,20.6,29.4,1,0,0.0,2
2021-08-15,Anuradhapura,8.335,80.41,31.1,23.9,6.6,8.099999999999998,22.6,27.5,0,0,0.0,2
2021-08-16,Anuradhapura,8.335,80.41,31.7,24.7,0.0,6.6999999999999975,21.900000000000002,28.2,1,0,0.0,2
2021-08-17,Anuradhapura,8.335,80.41,31.9,24.8,0.6,7.1999999999999975,21.8,28.35,2,0,0.0,2
2021-08-18,Anuradhapura,8.335,80.41,30.8,24.5,1.4,1.9999999999999982,12.8,27.65,0,0,0.0,2
2021-08-19,Anuradhapura,8.335,80.41,32.5,24.8,0.0,1.9999999999999982,10.100000000000001,28.65,1,0,0.0,2
2021-08-20,Anuradhapura,8.335,80.41,32.8,24.3,0.5,1.8999999999999981,9.2,28.549999999999997,2,0,0.0,2
2021-08-21,Anuradhapura,8.335,80.41,30.0,24.5,0.6,1.0999999999999983,9.700000000000001,27.25,3,0,0.0,2
2021-08-22,Anuradhapura,8.335,80.41,30.1,24.0,4.9,5.999999999999998,8.0,27.05,0,0,0.0,2
2021-08-23,Anuradhapura,8.335,80.41,31.5,23.7,0.3,5.799999999999998,8.3,27.6,1,0,0.0,2
2021-08-24,Anuradhapura,8.335,80.41,32.1,23.5,0.6,5.799999999999999,8.3,27.8,2,0,0.0,2
2021-08-25,Anuradhapura,8.335,80.41,32.0,24.2,0.3,1.1999999999999982,7.2,28.1,3,0,0.0,2
2021-08-26,Anuradhapura,8.335,80.41,31.5,24.1,0.8,1.6999999999999982,8.0,27.8,4,0,0.0,2
2021-08-27,Anuradhapura,8.335,80.41,32.2,24.8,0.1,1.1999999999999984,7.6,28.5,5,0,0.0,2
2021-08-28,Anuradhapura,8.335,80.41,31.6,25.1,0.5,1.3999999999999981,7.5,28.35,6,0,0.0,2
2021-08-29,Anuradhapura,8.335,80.41,31.0,25.0,2.8,3.3999999999999977,5.4,28.0,0,0,0.0,2
2021-08-30,Anuradhapura,8.335,80.41,30.9,24.9,0.2,3.499999999999998,5.3,27.9,1,0,0.0,2
2021-08-31,Anuradhapura,8.335,80.41,33.2,24.7,0.0,2.999999999999998,4.699999999999999,28.950000000000003,2,0,0.0,2
2021-09-01,Anuradhapura,8.335,80.41,31.5,24.6,1.1,1.2999999999999978,5.5,28.05,0,0,0.0,2
2021-09-02,Anuradhapura,8.335,80.41,28.9,24.6,10.9,11.999999999999998,15.600000000000001,26.75,0,0,0.0,2
2021-09-03,Anuradhapura,8.335,80.41,28.0,24.4,4.6,16.599999999999998,20.1,26.2,0,0,0.0,2
2021-09-04,Anuradhapura,8.335,80.41,30.5,24.5,1.9,17.4,21.5,27.5,0,0,0.0,2
2021-09-05,Anuradhapura,8.335,80.41,30.1,24.0,1.8,8.299999999999997,20.5,27.05,0,0,0.0,2
2021-09-06,Anuradhapura,8.335,80.41,31.3,24.5,1.8,5.499999999999998,22.1,27.9,0,0,0.0,2
2021-09-07,Anuradhapura,8.335,80.41,32.2,24.8,0.0,3.5999999999999983,22.1,28.5,1,0,0.0,2
2021-09-08,Anuradhapura,8.335,80.41,32.8,24.5,0.0,1.7999999999999983,21.0,28.65,2,0,0.0,2
2021-09-09,Anuradhapura,8.335,80.41,32.8,24.3,0.0,0.0,10.1,28.549999999999997,3,0,0.0,2
2021-09-10,Anuradhapura,8.335,80.41,33.0,24.7,0.0,0.0,5.5,28.85,4,0,0.0,2
2021-09-11,Anuradhapura,8.335,80.41,33.0,24.9,0.0,0.0,3.6,28.95,5,0,0.0,2
2021-09-12,Anuradhapura,8.335,80.41,32.7,25.2,0.1,0.09999999999999823,1.9000000000000001,28.950000000000003,6,0,0.0,2
2021-09-13,Anuradhapura,8.335,80.41,32.7,25.0,0.7,0.7999999999999982,0.7999999999999999,28.85,7,0,0.0,2
2021-09-14,Anuradhapura,8.335,80.41,32.8,25.4,0.9,1.6999999999999982,1.7,29.099999999999998,8,0,0.0,2
2021-09-15,Anuradhapura,8.335,80.41,33.2,25.0,1.5,3.099999999999998,3.2,29.1,0,0,0.0,2
2021-09-16,Anuradhapura,8.335,80.41,31.4,25.0,1.8,4.199999999999998,5.0,28.2,0,0,0.0,2
2021-09-17,Anuradhapura,8.335,80.41,32.9,25.0,5.9,9.2,10.9,28.95,0,0,0.0,2
2021-09-18,Anuradhapura,8.335,80.41,32.3,25.1,4.2,11.899999999999999,15.100000000000001,28.7,0,0,0.0,2
2021-09-19,Anuradhapura,8.335,80.41,32.9,24.6,5.2,15.299999999999997,20.200000000000003,28.75,0,0,0.0,2
2021-09-20,Anuradhapura,8.335,80.41,32.3,24.9,1.8,11.2,21.3,28.599999999999998,0,0,0.0,2
2021-09-21,Anuradhapura,8.335,80.41,32.8,24.9,1.2,8.2,21.6,28.849999999999998,0,0,0.0,2
2021-09-22,Anuradhapura,8.335,80.41,34.5,24.8,1.1,4.099999999999998,21.2,29.65,0,0,0.0,2
2021-09-23,Anuradhapura,8.335,80.41,33.0,25.0,2.5,4.799999999999999,21.9,29.0,0,0,0.0,2
2021-09-24,Anuradhapura,8.335,80.41,33.3,24.1,19.5,23.099999999999998,35.5,28.7,0,0,0.0,2
2021-09-25,Anuradhapura,8.335,80.41,31.8,24.4,8.0,29.999999999999996,39.3,28.1,0,0,0.0,2
2021-09-26,Anuradhapura,8.335,80.41,31.4,24.5,8.6,36.099999999999994,42.699999999999996,27.95,0,0,0.0,2
2021-09-27,Anuradhapura,8.335,80.41,30.8,24.0,3.7,20.299999999999997,44.6,27.4,0,0,0.0,2
2021-09-28,Anuradhapura,8.335,80.41,29.7,25.2,3.9,16.199999999999996,47.3,27.45,0,0,0.0,2
2021-09-29,Anuradhapura,8.335,80.41,32.8,24.5,0.0,7.599999999999996,46.199999999999996,28.65,1,0,0.0,2
2021-09-30,Anuradhapura,8.335,80.41,30.5,24.9,4.6,8.499999999999996,48.3,27.7,0,0,0.0,2
2021-10-01,Anuradhapura,8.335,80.41,26.6,23.5,16.2,20.799999999999997,45.0,25.05,0,0,0.0,2
2021-10-02,Anuradhapura,8.335,80.41,31.0,23.0,4.9,25.699999999999996,41.9,27.0,0,0,0.0,2
2021-10-03,Anuradhapura,8.335,80.41,31.8,23.2,6.6,27.699999999999992,39.89999999999999,27.5,0,0,0.0,2
2021-10-04,Anuradhapura,8.335,80.41,27.6,24.1,25.5,37.0,61.7,25.85,0,0,0.0,2
2021-10-05,Anuradhapura,8.335,80.41,28.8,23.8,11.8,43.9,69.6,26.3,0,0,0.0,2
2021-10-06,Anuradhapura,8.335,80.41,27.7,23.0,19.3,56.599999999999994,88.89999999999999,25.35,0,0,0.0,2
2021-10-07,Anuradhapura,8.335,80.41,31.5,24.2,0.0,31.099999999999998,84.3,27.85,1,0,0.0,2
2021-10-08,Anuradhapura,8.335,80.41,31.2,24.5,0.5,19.799999999999997,68.6,27.85,2,0,0.0,2
2021-10-09,Anuradhapura,8.335,80.41,28.6,24.7,2.8,3.2999999999999963,66.5,26.65,0,0,0.0,2
2021-10-10,Anuradhapura,8.335,80.41,30.0,25.0,2.5,5.799999999999996,62.4,27.5,0,0,0.0,2
2021-10-11,Anuradhapura,8.335,80.41,28.2,23.5,13.6,18.899999999999995,50.5,25.85,0,0,0.0,2
2021-10-12,Anuradhapura,8.335,80.41,30.8,25.1,0.3,16.399999999999995,39.0,27.950000000000003,1,0,0.0,2
2021-10-13,Anuradhapura,8.335,80.41,31.4,24.7,0.0,13.899999999999997,19.699999999999996,28.049999999999997,2,0,0.0,2
2021-10-14,Anuradhapura,8.335,80.41,31.5,25.0,0.8,1.0999999999999983,20.499999999999996,28.25,3,0,0.0,2
2021-10-15,Anuradhapura,8.335,80.41,31.2,24.9,0.9,1.6999999999999984,20.899999999999995,28.049999999999997,4,0,0.0,2
2021-10-16,Anuradhapura,8.335,80.41,29.8,24.3,6.2,7.899999999999999,24.299999999999994,27.05,0,0,0.0,2
2021-10-17,Anuradhapura,8.335,80.41,30.5,24.6,1.4,8.499999999999998,23.199999999999996,27.55,0,0,0.0,2
2021-10-18,Anuradhapura,8.335,80.41,31.2,25.0,0.0,7.599999999999998,9.599999999999996,28.1,1,0,0.0,2
2021-10-19,Anuradhapura,8.335,80.41,32.0,24.6,4.9,6.299999999999998,14.199999999999996,28.3,0,0,0.0,2
2021-10-20,Anuradhapura,8.335,80.41,32.1,23.3,11.4,16.299999999999997,25.599999999999994,27.700000000000003,0,0,0.0,2
2021-10-21,Anuradhapura,8.335,80.41,32.4,22.6,5.8,22.099999999999998,30.599999999999994,27.5,0,0,0.0,2
2021-10-22,Anuradhapura,8.335,80.41,29.8,22.8,7.7,24.9,37.4,26.3,0,0,0.0,2
2021-10-23,Anuradhapura,8.335,80.41,30.9,23.1,8.8,22.299999999999997,40.0,27.0,0,0,0.0,2
2021-10-24,Anuradhapura,8.335,80.41,30.2,23.4,5.8,22.299999999999997,44.4,26.799999999999997,0,0,0.0,2
2021-10-25,Anuradhapura,8.335,80.41,30.5,23.2,2.5,17.099999999999998,46.9,26.85,0,0,0.0,2
2021-10-26,Anuradhapura,8.335,80.41,30.1,23.0,14.3,22.599999999999998,56.3,26.55,0,0,0.0,2
2021-10-27,Anuradhapura,8.335,80.41,31.2,23.3,2.1,18.9,46.99999999999999,27.25,0,0,0.0,2
2021-10-28,Anuradhapura,8.335,80.41,28.6,23.3,21.0,37.4,62.2,25.950000000000003,0,0,0.0,2
2021-10-29,Anuradhapura,8.335,80.41,30.5,22.8,17.8,40.9,72.3,26.65,0,0,0.0,2
