date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum
2021-01-19,Anuradhapura,8.335,80.41,29.3,20.2,1.2
2021-01-20,Anuradhapura,8.335,80.41,28.2,22.1,18.4
2021-01-21,Anuradhapura,8.335,80.41,29.9,23.3,1.1
2021-01-22,Anuradhapura,8.335,80.41,29.4,23.4,0.7
2021-01-23,Anuradhapura,8.335,80.41,29.6,22.4,0.0
2021-01-24,Anuradhapura,8.335,80.41,29.1,21.5,0.0
2021-01-25,Anuradhapura,8.335,80.41,29.2,20.2,0.0
2021-01-26,Anuradhapura,8.335,80.41,28.1,20.6,0.0
2021-01-27,Anuradhapura,8.335,80.41,28.1,20.0,0.0
2021-01-28,Anuradhapura,8.335,80.41,28.7,20.3,0.0
2021-01-29,Anuradhapura,8.335,80.41,24.6,21.5,19.6
2021-01-30,Anuradhapura,8.335,80.41,27.2,22.9,8.1
2021-01-31,Anuradhapura,8.335,80.41,28.8,23.2,10.5
2021-02-01,Anuradhapura,8.335,80.41,27.2,22.6,6.1
2021-02-02,Anuradhapura,8.335,80.41,27.2,23.0,6.2
2021-02-03,Anuradhapura,8.335,80.41,28.8,22.8,0.0
2021-02-04,Anuradhapura,8.335,80.41,29.0,21.3,0.0
2021-02-05,Anuradhapura,8.335,80.41,27.9,20.6,0.0
2021-02-06,Anuradhapura,8.335,80.41,28.5,21.8,0.1
2021-02-07,Anuradhapura,8.335,80.41,28.1,22.7,4.9
2021-02-08,Anuradhapura,8.335,80.41,28.8,22.5,0.3
2021-02-09,Anuradhapura,8.335,80.41,28.5,20.5,0.0
2021-02-10,Anuradhapura,8.335,80.41,28.5,19.9,0.0
2021-02-11,Anuradhapura,8.335,80.41,28.7,19.6,0.0
2021-02-12,Anuradhapura,8.335,80.41,29.5,18.8,0.0
2021-02-13,Anuradhapura,8.335,80.41,29.6,20.8,0.1
2021-02-14,Anuradhapura,8.335,80.41,30.9,21.6,0.2
2021-02-15,Anuradhapura,8.335,80.41,30.9,21.6,0.0
2021-02-16,Anuradhapura,8.335,80.41,30.8,21.3,0.0
2021-02-17,Anuradhapura,8.335,80.41,31.1,21.0,0.0
2021-02-18,Anuradhapura,8.335,80.41,30.9,20.6,0.0
2021-02-19,Anuradhapura,8.335,80.41,29.0,22.2,5.0
2021-02-20,Anuradhapura,8.335,80.41,28.7,22.9,1.6
2021-02-21,Anuradhapura,8.335,80.41,28.4,22.8,3.3
2021-02-22,Anuradhapura,8.335,80.41,30.1,22.7,2.6
2021-02-23,Anuradhapura,8.335,80.41,31.4,22.6,0.2
2021-02-24,Anuradhapura,8.335,80.41,32.0,21.9,0.0
2021-02-25,Anuradhapura,8.335,80.41,32.0,21.6,0.0
2021-02-26,Anuradhapura,8.335,80.41,32.0,22.0,0.0
2021-02-27,Anuradhapura,8.335,80.41,32.0,22.5,0.0
2021-02-28,Anuradhapura,8.335,80.41,32.4,21.9,0.0
2021-03-01,Anuradhapura,8.335,80.41,31.5,21.7,0.0
2021-03-02,Anuradhapura,8.335,80.41,31.4,21.2,0.0
2021-03-03,Anuradhapura,8.335,80.41,30.9,22.2,0.0
2021-03-04,Anuradhapura,8.335,80.41,31.6,20.8,0.0
2021-03-05,Anuradhapura,8.335,80.41,32.0,22.2,0.0
2021-03-06,Anuradhapura,8.335,80.41,31.1,23.1,2.7
2021-03-07,Anuradhapura,8.335,80.41,32.0,23.0,1.8
2021-03-08,Anuradhapura,8.335,80.41,30.2,23.6,6.8
2021-03-09,Anuradhapura,8.335,80.41,30.8,22.9,1.8
2021-03-10,Anuradhapura,8.335,80.41,29.9,23.2,5.3
2021-03-11,Anuradhapura,8.335,80.41,31.5,22.5,0.0
2021-03-12,Anuradhapura,8.335,80.41,31.8,23.4,0.0
2021-03-13,Anuradhapura,8.335,80.41,31.1,23.1,0.1
2021-03-14,Anuradhapura,8.335,80.41,30.4,23.4,2.1
2021-03-15,Anuradhapura,8.335,80.41,32.5,22.8,0.0
2021-03-16,Anuradhapura,8.335,80.41,32.6,23.1,0.0
2021-03-17,Anuradhapura,8.335,80.41,33.5,23.0,0.0
2021-03-18,Anuradhapura,8.335,80.41,32.7,22.8,0.0
2021-03-19,Anuradhapura,8.335,80.41,30.8,22.6,3.7
2021-03-20,Anuradhapura,8.335,80.41,31.6,22.9,6.7
2021-03-21,Anuradhapura,8.335,80.41,32.5,23.2,4.2
2021-03-22,Anuradhapura,8.335,80.41,32.8,23.0,0.0
2021-03-23,Anuradhapura,8.335,80.41,33.3,23.3,0.0
2021-03-24,Anuradhapura,8.335,80.41,31.6,23.5,5.1
2021-03-25,Anuradhapura,8.335,80.41,32.2,24.5,1.5
2021-03-26,Anuradhapura,8.335,80.41,32.5,24.5,1.6
2021-03-27,Anuradhapura,8.335,80.41,31.2,24.1,7.3
2021-03-28,Anuradhapura,8.335,80.41,32.2,24.0,8.2
2021-03-29,Anuradhapura,8.335,80.41,31.9,23.1,1.4
2021-03-30,Anuradhapura,8.335,80.41,34.8,23.4,0.0
2021-03-31,Anuradhapura,8.335,80.41,35.0,24.2,0.0
2021-04-01,Anuradhapura,8.335,80.41,34.6,24.9,0.0
2021-04-02,Anuradhapura,8.335,80.41,35.2,25.1,0.2
2021-04-03,Anuradhapura,8.335,80.41,34.0,25.0,0.0
2021-04-04,Anuradhapura,8.335,80.41,35.5,24.4,0.0
2021-04-05,Anuradhapura,8.335,80.41,36.3,24.0,0.2
2021-04-06,Anuradhapura,8.335,80.41,35.1,24.4,0.0
2021-04-07,Anuradhapura,8.335,80.41,34.8,23.8,1.6
2021-04-08,Anuradhapura,8.335,80.41,34.7,23.0,0.8
2021-04-09,Anuradhapura,8.335,80.41,32.6,23.7,1.2
2021-04-10,Anuradhapura,8.335,80.41,32.4,24.3,7.1
2021-04-11,Anuradhapura,8.335,80.41,32.0,23.8,33.7
2021-04-12,Anuradhapura,8.335,80.41,32.5,23.4,5.0
2021-04-13,Anuradhapura,8.335,80.41,32.5,23.9,5.5
2021-04-14,Anuradhapura,8.335,80.41,32.2,23.6,10.2
2021-04-15,Anuradhapura,8.335,80.41,30.3,23.8,16.3
2021-04-16,Anuradhapura,8.335,80.41,30.6,23.4,9.6
2021-04-17,Anuradhapura,8.335,80.41,31.4,23.4,3.7
2021-04-18,Anuradhapura,8.335,80.41,31.1,24.3,2.0
2021-04-19,Anuradhapura,8.335,80.41,31.2,24.1,1.0
2021-04-20,Anuradhapura,8.335,80.41,31.6,24.0,1.7
2021-04-21,Anuradhapura,8.335,80.41,32.5,24.1,1.7
2021-04-22,Anuradhapura,8.335,80.41,32.5,24.2,0.0
2021-04-23,Anuradhapura,8.335,80.41,32.2,24.5,0.8
2021-04-24,Anuradhapura,8.335,80.41,33.5,24.6,0.8
2021-04-25,Anuradhapura,8.335,80.41,33.6,24.2,2.7
2021-04-26,Anuradhapura,8.335,80.41,32.1,23.8,2.9
2021-04-27,Anuradhapura,8.335,80.41,32.7,24.5,3.7
2021-04-28,Anuradhapura,8.335,80.41,32.7,24.6,3.4
2021-04-29,Anuradhapura,8.335,80.41,32.5,24.8,2.3
2021-04-30,Anuradhapura,8.335,80.41,32.5,24.8,1.9
2021-05-01,Anuradhapura,8.335,80.41,32.5,25.0,5.2
2021-05-02,Anuradhapura,8.335,80.41,31.4,24.0,10.3
2021-05-03,Anuradhapura,8.335,80.41,31.0,23.8,11.0
2021-05-04,Anuradhapura,8.335,80.41,32.0,23.6,8.5
2021-05-05,Anuradhapura,8.335,80.41,31.8,23.5,0.7
2021-05-06,Anuradhapura,8.335,80.41,31.6,24.2,10.7
2021-05-07,Anuradhapura,8.335,80.41,31.4,24.5,8.0
2021-05-08,Anuradhapura,8.335,80.41,31.0,24.4,2.8
2021-05-09,Anuradhapura,8.335,80.41,32.2,24.2,47.7
2021-05-10,Anuradhapura,8.335,80.41,31.5,24.6,19.8
2021-05-11,Anuradhapura,8.335,80.41,31.5,24.6,4.7
2021-05-12,Anuradhapura,8.335,80.41,31.3,24.8,3.5
2021-05-13,Anuradhapura,8.335,80.41,29.6,24.9,14.9
2021-05-14,Anuradhapura,8.335,80.41,31.5,24.2,0.5
2021-05-15,Anuradhapura,8.335,80.41,30.0,25.7,0.1
2021-05-16,Anuradhapura,8.335,80.41,29.4,25.6,2.1
2021-05-17,Anuradhapura,8.335,80.41,32.5,24.9,1.3
2021-05-18,Anuradhapura,8.335,80.41,31.8,25.4,0.1
2021-05-19,Anuradhapura,8.335,80.41,31.0,25.2,2.8
2021-05-20,Anuradhapura,8.335,80.41,30.1,25.1,4.6
2021-05-21,Anuradhapura,8.335,80.41,30.1,25.2,2.5
2021-05-22,Anuradhapura,8.335,80.41,29.6,24.9,1.6
2021-05-23,Anuradhapura,8.335,80.41,30.0,25.0,4.4
2021-05-24,Anuradhapura,8.335,80.41,29.4,25.5,6.7
2021-05-25,Anuradhapura,8.335,80.41,27.8,24.8,5.5
2021-05-26,Anuradhapura,8.335,80.41,28.1,24.7,10.9
2021-05-27,Anuradhapura,8.335,80.41,29.8,25.1,1.4
2021-05-28,Anuradhapura,8.335,80.41,31.5,25.7,0.0
2021-05-29,Anuradhapura,8.335,80.41,31.8,25.6,0.4
2021-05-30,Anuradhapura,8.335,80.41,32.3,25.9,0.4
2021-05-31,Anuradhapura,8.335,80.41,32.4,26.0,0.0
2021-06-01,Anuradhapura,8.335,80.41,31.6,25.8,0.0
2021-06-02,Anuradhapura,8.335,80.41,33.3,24.8,0.0
2021-06-03,Anuradhapura,8.335,80.41,31.2,25.1,1.9
2021-06-04,Anuradhapura,8.335,80.41,29.2,24.3,17.2
2021-06-05,Anuradhapura,8.335,80.41,28.0,24.1,11.9
2021-06-06,Anuradhapura,8.335,80.41,30.2,24.2,2.5
2021-06-07,Anuradhapura,8.335,80.41,31.5,24.4,0.5
2021-06-08,Anuradhapura,8.335,80.41,30.5,24.9,5.7
2021-06-09,Anuradhapura,8.335,80.41,31.0,24.6,0.4
2021-06-10,Anuradhapura,8.335,80.41,30.8,25.1,0.0
2021-06-11,Anuradhapura,8.335,80.41,31.0,25.4,0.0
2021-06-12,Anuradhapura,8.335,80.41,31.1,25.3,0.1
2021-06-13,Anuradhapura,8.335,80.41,31.0,25.6,1.1
2021-06-14,Anuradhapura,8.335,80.41,29.5,24.5,0.8
2021-06-15,Anuradhapura,8.335,80.41,29.9,25.5,0.7
2021-06-16,Anuradhapura,8.335,80.41,30.4,25.2,1.0
2021-06-17,Anuradhapura,8.335,80.41,31.0,25.0,0.6
2021-06-18,Anuradhapura,8.335,80.41,32.0,25.2,0.0
2021-06-19,Anuradhapura,8.335,80.41,31.9,24.6,0.0
2021-06-20,Anuradhapura,8.335,80.41,32.8,24.9,0.0
2021-06-21,Anuradhapura,8.335,80.41,33.0,24.8,0.0
2021-06-22,Anuradhapura,8.335,80.41,31.5,25.0,1.7
2021-06-23,Anuradhapura,8.335,80.41,32.2,25.0,1.5
2021-06-24,Anuradhapura,8.335,80.41,30.6,24.6,3.4
2021-06-25,Anuradhapura,8.335,80.41,32.7,25.0,0.0
2021-06-26,Anuradhapura,8.335,80.41,32.0,25.2,0.1
2021-06-27,Anuradhapura,8.335,80.41,31.1,25.3,7.4
2021-06-28,Anuradhapura,8.335,80.41,30.5,24.1,0.5
2021-06-29,Anuradhapura,8.335,80.41,32.7,24.1,0.6
2021-06-30,Anuradhapura,8.335,80.41,32.5,24.6,0.2
2021-07-01,Anuradhapura,8.335,80.41,32.3,24.8,1.0
2021-07-02,Anuradhapura,8.335,80.41,32.0,24.6,0.5
2021-07-03,Anuradhapura,8.335,80.41,30.9,25.3,2.8
2021-07-04,Anuradhapura,8.335,80.41,34.0,24.7,2.7
2021-07-05,Anuradhapura,8.335,80.41,34.3,24.1,3.2
2021-07-06,Anuradhapura,8.335,80.41,32.3,23.9,12.2
2021-07-07,Anuradhapura,8.335,80.41,31.4,24.7,0.8
2021-07-08,Anuradhapura,8.335,80.41,32.2,24.6,3.8
2021-07-09,Anuradhapura,8.335,80.41,29.8,25.0,5.3
2021-07-10,Anuradhapura,8.335,80.41,30.4,24.6,1.8
2021-07-11,Anuradhapura,8.335,80.41,31.2,25.2,0.5
2021-07-12,Anuradhapura,8.335,80.41,31.9,25.5,0.1
2021-07-13,Anuradhapura,8.335,80.41,32.3,25.6,0.0
2021-07-14,Anuradhapura,8.335,80.41,32.2,25.2,0.8
2021-07-15,Anuradhapura,8.335,80.41,31.3,24.8,0.1
2021-07-16,Anuradhapura,8.335,80.41,32.0,25.2,2.0
2021-07-17,Anuradhapura,8.335,80.41,33.1,24.7,5.9
2021-07-18,Anuradhapura,8.335,80.41,33.0,24.6,0.8
2021-07-19,Anuradhapura,8.335,80.41,32.8,25.5,0.0
2021-07-20,Anuradhapura,8.335,80.41,33.0,25.6,0.0
2021-07-21,Anuradhapura,8.335,80.41,33.0,25.5,0.0
2021-07-22,Anuradhapura,8.335,80.41,31.2,26.0,0.0
2021-07-23,Anuradhapura,8.335,80.41,30.4,24.8,3.3
2021-07-24,Anuradhapura,8.335,80.41,30.9,24.8,3.4
2021-07-25,Anuradhapura,8.335,80.41,31.8,24.9,1.8
2021-07-26,Anuradhapura,8.335,80.41,30.9,25.0,1.6
2021-07-27,Anuradhapura,8.335,80.41,32.7,25.2,0.0
2021-07-28,Anuradhapura,8.335,80.41,31.2,25.2,1.9
2021-07-29,Anuradhapura,8.335,80.41,33.0,25.2,0.0
2021-07-30,Anuradhapura,8.335,80.41,33.6,25.0,0.0
2021-07-31,Anuradhapura,8.335,80.41,33.8,25.2,0.0
2021-08-01,Anuradhapura,8.335,80.41,33.8,25.4,0.0
2021-08-02,Anuradhapura,8.335,80.41,33.2,25.4,0.0
2021-08-03,Anuradhapura,8.335,80.41,32.6,25.3,0.0
2021-08-04,Anuradhapura,8.335,80.41,33.5,25.4,0.2
2021-08-05,Anuradhapura,8.335,80.41,33.0,25.6,0.3
2021-08-06,Anuradhapura,8.335,80.41,33.2,25.6,0.6
2021-08-07,Anuradhapura,8.335,80.41,33.5,25.5,2.3
2021-08-08,Anuradhapura,8.335,80.41,31.5,25.0,4.6
2021-08-09,Anuradhapura,8.335,80.41,32.2,25.0,0.7
2021-08-10,Anuradhapura,8.335,80.41,32.5,24.5,0.7
2021-08-11,Anuradhapura,8.335,80.41,32.9,25.4,10.4
2021-08-12,Anuradhapura,8.335,80.41,32.2,24.8,2.7
2021-08-13,Anuradhapura,8.335,80.41,32.5,24.9,1.4
2021-08-14,Anuradhapura,8.335,80.41,33.8,25.0,0.1
2021-08-15,Anuradhapura,8.335,80.41,31.1,23.9,6.6
2021-08-16,Anuradhapura,8.335,80.41,31.7,24.7,0.0
2021-08-17,Anuradhapura,8.335,80.41,31.9,24.8,0.6
2021-08-18,Anuradhapura,8.335,80.41,30.8,24.5,1.4
2021-08-19,Anuradhapura,8.335,80.41,32.5,24.8,0.0
2021-08-20,Anuradhapura,8.335,80.41,32.8,24.3,0.5
2021-08-21,Anuradhapura,8.335,80.41,30.0,24.5,0.6
2021-08-22,Anuradhapura,8.335,80.41,30.1,24.0,4.9
2021-08-23,Anuradhapura,8.335,80.41,31.5,23.7,0.3
2021-08-24,Anuradhapura,8.335,80.41,32.1,23.5,0.6
2021-08-25,Anuradhapura,8.335,80.41,32.0,24.2,0.3
2021-08-26,Anuradhapura,8.335,80.41,31.5,24.1,0.8
2021-08-27,Anuradhapura,8.335,80.41,32.2,24.8,0.1
2021-08-28,Anuradhapura,8.335,80.41,31.6,25.1,0.5
2021-08-29,Anuradhapura,8.335,80.41,31.0,25.0,2.8
2021-08-30,Anuradhapura,8.335,80.41,30.9,24.9,0.2
2021-08-31,Anuradhapura,8.335,80.41,33.2,24.7,0.0
2021-09-01,Anuradhapura,8.335,80.41,31.5,24.6,1.1
2021-09-02,Anuradhapura,8.335,80.41,28.9,24.6,10.9
2021-09-03,Anuradhapura,8.335,80.41,28.0,24.4,4.6
2021-09-04,Anuradhapura,8.335,80.41,30.5,24.5,1.9
2021-09-05,Anuradhapura,8.335,80.41,30.1,24.0,1.8
2021-09-06,Anuradhapura,8.335,80.41,31.3,24.5,1.8
2021-09-07,Anuradhapura,8.335,80.41,32.2,24.8,0.0
2021-09-08,Anuradhapura,8.335,80.41,32.8,24.5,0.0
2021-09-09,Anuradhapura,8.335,80.41,32.8,24.3,0.0
2021-09-10,Anuradhapura,8.335,80.41,33.0,24.7,0.0
2021-09-11,Anuradhapura,8.335,80.41,33.0,24.9,0.0
2021-09-12,Anuradhapura,8.335,80.41,32.7,25.2,0.1
2021-09-13,Anuradhapura,8.335,80.41,32.7,25.0,0.7
2021-09-14,Anuradhapura,8.335,80.41,32.8,25.4,0.9
2021-09-15,Anuradhapura,8.335,80.41,33.2,25.0,1.5
2021-09-16,Anuradhapura,8.335,80.41,31.4,25.0,1.8
2021-09-17,Anuradhapura,8.335,80.41,32.9,25.0,5.9
2021-09-18,Anuradhapura,8.335,80.41,32.3,25.1,4.2
2021-09-19,Anuradhapura,8.335,80.41,32.9,24.6,5.2
2021-09-20,Anuradhapura,8.335,80.41,32.3,24.9,1.8
2021-09-21,Anuradhapura,8.335,80.41,32.8,24.9,1.2
2021-09-22,Anuradhapura,8.335,80.41,34.5,24.8,1.1
2021-09-23,Anuradhapura,8.335,80.41,33.0,25.0,2.5
2021-09-24,Anuradhapura,8.335,80.41,33.3,24.1,19.5
2021-09-25,Anuradhapura,8.335,80.41,31.8,24.4,8.0
2021-09-26,Anuradhapura,8.335,80.41,31.4,24.5,8.6
2021-09-27,Anuradhapura,8.335,80.41,30.8,24.0,3.7
2021-09-28,Anuradhapura,8.335,80.41,29.7,25.2,3.9
2021-09-29,Anuradhapura,8.335,80.41,32.8,24.5,0.0
2021-09-30,Anuradhapura,8.335,80.41,30.5,24.9,4.6
2021-10-01,Anuradhapura,8.335,80.41,26.6,23.5,16.2
2021-10-02,Anuradhapura,8.335,80.41,31.0,23.0,4.9
2021-10-03,Anuradhapura,8.335,80.41,31.8,23.2,6.6
2021-10-04,Anuradhapura,8.335,80.41,27.6,24.1,25.5
2021-10-05,Anuradhapura,8.335,80.41,28.8,23.8,11.8
2021-10-06,Anuradhapura,8.335,80.41,27.7,23.0,19.3
2021-10-07,Anuradhapura,8.335,80.41,31.5,24.2,0.0
2021-10-08,Anuradhapura,8.335,80.41,31.2,24.5,0.5
2021-10-09,Anuradhapura,8.335,80.41,28.6,24.7,2.8
2021-10-10,Anuradhapura,8.335,80.41,30.0,25.0,2.5
2021-10-11,Anuradhapura,8.335,80.41,28.2,23.5,13.6
2021-10-12,Anuradhapura,8.335,80.41,30.8,25.1,0.3
2021-10-13,Anuradhapura,8.335,80.41,31.4,24.7,0.0
2021-10-14,Anuradhapura,8.335,80.41,31.5,25.0,0.8
2021-10-15,Anuradhapura,8.335,80.41,31.2,24.9,0.9
2021-10-16,Anuradhapura,8.335,80.41,29.8,24.3,6.2
2021-10-17,Anuradhapura,8.335,80.41,30.5,24.6,1.4
2021-10-18,Anuradhapura,8.335,80.41,31.2,25.0,0.0
2021-10-19,Anuradhapura,8.335,80.41,32.0,24.6,4.9
2021-10-20,Anuradhapura,8.335,80.41,32.1,23.3,11.4
2021-10-21,Anuradhapura,8.335,80.41,32.4,22.6,5.8
2021-10-22,Anuradhapura,8.335,80.41,29.8,22.8,7.7
2021-10-23,Anuradhapura,8.335,80.41,30.9,23.1,8.8
2021-10-24,Anuradhapura,8.335,80.41,30.2,23.4,5.8
2021-10-25,Anuradhapura,8.335,80.41,30.5,23.2,2.5
2021-10-26,Anuradhapura,8.335,80.41,30.1,23.0,14.3
2021-10-27,Anuradhapura,8.335,80.41,31.2,23.3,2.1
2021-10-28,Anuradhapura,8.335,80.41,28.6,23.3,21.0
2021-10-29,Anuradhapura,8.335,80.41,30.5,22.8,17.8
2021-10-30,Anuradhapura,8.335,80.41,29.7,23.1,26.3
2021-10-31,Anuradhapura,8.335,80.41,27.9,23.0,18.6
2021-11-01,Anuradhapura,8.335,80.41,30.0,22.8,16.6
2021-11-02,Anuradhapura,8.335,80.41,31.5,23.0,8.6
2021-11-03,Anuradhapura,8.335,80.41,29.8,23.0,22.2
2021-11-04,Anuradhapura,8.335,80.41,30.4,22.9,29.4
2021-11-05,Anuradhapura,8.335,80.41,29.3,22.9,7.0
2021-11-06,Anuradhapura,8.335,80.41,27.6,23.1,17.0
2021-11-07,Anuradhapura,8.335,80.41,28.7,22.6,9.8
2021-11-08,Anuradhapura,8.335,80.41,24.9,22.7,45.6
2021-11-09,Anuradhapura,8.335,80.41,27.1,22.5,15.3
2021-11-10,Anuradhapura,8.335,80.41,25.5,22.4,28.0
2021-11-11,Anuradhapura,8.335,80.41,30.2,22.9,1.5
2021-11-12,Anuradhapura,8.335,80.41,27.5,23.1,13.1
2021-11-13,Anuradhapura,8.335,80.41,28.5,23.3,10.9
2021-11-14,Anuradhapura,8.335,80.41,29.4,22.9,6.7
2021-11-15,Anuradhapura,8.335,80.41,27.6,23.5,17.7
2021-11-16,Anuradhapura,8.335,80.41,29.0,23.2,1.7
2021-11-17,Anuradhapura,8.335,80.41,28.8,23.4,17.9
2021-11-18,Anuradhapura,8.335,80.41,29.2,23.5,6.6
2021-11-19,Anuradhapura,8.335,80.41,29.8,23.4,1.9
2021-11-20,Anuradhapura,8.335,80.41,30.6,23.3,0.1
2021-11-21,Anuradhapura,8.335,80.41,30.3,22.0,0.0
2021-11-22,Anuradhapura,8.335,80.41,29.3,21.8,0.1
2021-11-23,Anuradhapura,8.335,80.41,29.1,23.2,13.6
2021-11-24,Anuradhapura,8.335,80.41,26.6,22.8,18.0
2021-11-25,Anuradhapura,8.335,80.41,27.7,22.9,8.0
2021-11-26,Anuradhapura,8.335,80.41,28.2,22.7,11.0
2021-11-27,Anuradhapura,8.335,80.41,28.5,22.8,16.0
2021-11-28,Anuradhapura,8.335,80.41,29.4,22.8,29.3
2021-11-29,Anuradhapura,8.335,80.41,28.9,23.4,23.4
2021-11-30,Anuradhapura,8.335,80.41,29.2,23.0,2.3
2021-12-01,Anuradhapura,8.335,80.41,30.8,22.4,0.0
2021-12-02,Anuradhapura,8.335,80.41,29.9,22.6,7.3
2021-12-03,Anuradhapura,8.335,80.41,31.0,22.6,0.0
2021-12-04,Anuradhapura,8.335,80.41,30.6,22.9,0.1
2021-12-05,Anuradhapura,8.335,80.41,30.5,23.2,2.0
2021-12-06,Anuradhapura,8.335,80.41,30.6,23.4,0.3
2021-12-07,Anuradhapura,8.335,80.41,31.0,23.0,0.0
2021-12-08,Anuradhapura,8.335,80.41,30.9,22.9,2.5
2021-12-09,Anuradhapura,8.335,80.41,30.9,23.1,2.1
2021-12-10,Anuradhapura,8.335,80.41,30.5,22.8,0.3
2021-12-11,Anuradhapura,8.335,80.41,30.1,22.9,0.5
2021-12-12,Anuradhapura,8.335,80.41,28.5,23.3,4.1
2021-12-13,Anuradhapura,8.335,80.41,27.6,23.1,8.0
2021-12-14,Anuradhapura,8.335,80.41,29.5,23.0,1.2
2021-12-15,Anuradhapura,8.335,80.41,28.5,22.5,1.1
2021-12-16,Anuradhapura,8.335,80.41,29.3,22.5,2.2
2021-12-17,Anuradhapura,8.335,80.41,28.3,22.8,10.0
2021-12-18,Anuradhapura,8.335,80.41,27.5,23.2,6.3
2021-12-19,Anuradhapura,8.335,80.41,28.5,22.6,0.8
2021-12-20,Anuradhapura,8.335,80.41,28.9,22.0,0.3
2021-12-21,Anuradhapura,8.335,80.41,28.9,22.3,2.0
2021-12-22,Anuradhapura,8.335,80.41,29.5,21.7,0.0
2021-12-23,Anuradhapura,8.335,80.41,30.0,21.0,0.0
2021-12-24,Anuradhapura,8.335,80.41,30.1,19.4,0.0
2021-12-25,Anuradhapura,8.335,80.41,29.2,20.4,0.0
2021-12-26,Anuradhapura,8.335,80.41,29.6,19.9,0.0
2021-12-27,Anuradhapura,8.335,80.41,30.1,21.2,0.0
2021-12-28,Anuradhapura,8.335,80.41,30.1,21.6,0.0
2021-12-29,Anuradhapura,8.335,80.41,30.1,21.4,0.5
2021-12-30,Anuradhapura,8.335,80.41,27.9,22.5,5.0
2021-12-31,Anuradhapura,8.335,80.41,28.9,22.0,1.0
2022-01-01,Anuradhapura,8.335,80.41,28.6,21.6,8.7
2022-01-02,Anuradhapura,8.335,80.41,26.8,22.6,3.3
2022-01-03,Anuradhapura,8.335,80.41,27.0,22.5,8.2
2022-01-04,Anuradhapura,8.335,80.41,28.3,22.0,0.0
2022-01-05,Anuradhapura,8.335,80.41,27.8,21.9,1.7
2022-01-06,Anuradhapura,8.335,80.41,29.8,22.5,0.3
2022-01-07,Anuradhapura,8.335,80.41,29.0,22.8,1.6
2022-01-08,Anuradhapura,8.335,80.41,28.5,22.2,1.0
2022-01-09,Anuradhapura,8.335,80.41,29.9,22.4,1.3
2022-01-10,Anuradhapura,8.335,80.41,24.9,22.9,3.1
2022-01-11,Anuradhapura,8.335,80.41,29.6,22.7,4.5
2022-01-12,Anuradhapura,8.335,80.41,30.2,21.8,0.8
2022-01-13,Anuradhapura,8.335,80.41,30.5,22.4,0.2
2022-01-14,Anuradhapura,8.335,80.41,30.9,22.6,0.0
2022-01-15,Anuradhapura,8.335,80.41,30.5,22.6,0.8
2022-01-16,Anuradhapura,8.335,80.41,30.5,23.0,0.2
2022-01-17,Anuradhapura,8.335,80.41,29.9,22.7,0.0
2022-01-18,Anuradhapura,8.335,80.41,28.8,22.2,0.6
2022-01-19,Anuradhapura,8.335,80.41,29.9,21.4,0.0
2022-01-20,Anuradhapura,8.335,80.41,29.6,20.2,0.0
2022-01-21,Anuradhapura,8.335,80.41,30.4,19.0,0.0
2022-01-22,Anuradhapura,8.335,80.41,31.2,18.9,0.0
2022-01-23,Anuradhapura,8.335,80.41,31.1,19.9,0.0
2022-01-24,Anuradhapura,8.335,80.41,31.8,20.6,0.1
2022-01-25,Anuradhapura,8.335,80.41,30.8,20.7,0.0
2022-01-26,Anuradhapura,8.335,80.41,29.6,21.1,0.0
2022-01-27,Anuradhapura,8.335,80.41,30.4,20.5,0.0
2022-01-28,Anuradhapura,8.335,80.41,28.6,19.8,1.0
2022-01-29,Anuradhapura,8.335,80.41,29.0,23.1,2.5
2022-01-30,Anuradhapura,8.335,80.41,29.4,22.7,1.2
2022-01-31,Anuradhapura,8.335,80.41,30.2,22.9,0.6
2022-02-01,Anuradhapura,8.335,80.41,31.5,21.3,0.0
2022-02-02,Anuradhapura,8.335,80.41,30.4,19.8,0.0
2022-02-03,Anuradhapura,8.335,80.41,31.0,19.2,0.0
2022-02-04,Anuradhapura,8.335,80.41,32.3,20.5,0.0
2022-02-05,Anuradhapura,8.335,80.41,32.0,21.5,0.0
2022-02-06,Anuradhapura,8.335,80.41,31.0,21.9,0.0
2022-02-07,Anuradhapura,8.335,80.41,30.7,21.0,0.0
2022-02-08,Anuradhapura,8.335,80.41,31.3,20.5,0.0
2022-02-09,Anuradhapura,8.335,80.41,30.5,21.5,0.0
2022-02-10,Anuradhapura,8.335,80.41,25.5,20.5,14.1
2022-02-11,Anuradhapura,8.335,80.41,29.4,22.1,7.7
2022-02-12,Anuradhapura,8.335,80.41,28.5,22.9,9.6
2022-02-13,Anuradhapura,8.335,80.41,23.9,22.2,38.3
2022-02-14,Anuradhapura,8.335,80.41,29.3,22.4,0.4
2022-02-15,Anuradhapura,8.335,80.41,29.7,21.0,0.0
2022-02-16,Anuradhapura,8.335,80.41,29.8,20.5,0.0
2022-02-17,Anuradhapura,8.335,80.41,29.8,20.0,0.0
2022-02-18,Anuradhapura,8.335,80.41,29.3,21.5,1.5
2022-02-19,Anuradhapura,8.335,80.41,28.6,22.9,1.2
2022-02-20,Anuradhapura,8.335,80.41,30.2,22.8,2.6
